card_last4;post_date;desc_raw;amount_brl;installment_seq;installment_tot;fx_rate;iof_brl;category;merchant_city;ledger_hash;prev_bill_amount;interest_amount;amount_orig;currency_orig;amount_usd
0000;2025-02-05;STREETWEARCOMPAN05/10;74.99;5;10;0.00;0.00;DIVERSOS;;981e839d97223f5ed089db4d2668efd45b74792d;0.00;0.00;0.00;;0.00
0000;2025-02-06;FARMACIASAOJOAO05/06;21.29;5;6;0.00;0.00;FARMÁCIA;;074efa2c02ba0ce0ea58248c336af042d7a329f6;0.00;0.00;0.00;;0.00
0000;2025-02-25;FARMACIASAOJOAO05/06;33.12;5;6;0.00;0.00;FARMÁCIA;;1aef9670614fc4f7c9072c327b2a70552fba59be;0.00;0.00;0.00;;0.00
0000;2025-03-09;FARMACIASAOJOAO04/06;37.19;4;6;0.00;0.00;FARMÁCIA;;87fce4e25e6104d052bf881d11944e89cb3ba639;0.00;0.00;0.00;;0.00
0000;2025-03-16;FARMACIASAOJOAO04/06;67.07;4;6;0.00;0.00;FARMÁCIA;;829a098b7c2245e0f42061c078015e0afde12838;0.00;0.00;0.00;;0.00
0000;2025-03-23;FARMACIASAOJOAO04/06;77.66;4;6;0.00;0.00;FARMÁCIA;;12e489eca7ff059d0a5da065104291f4c0d11a4e;0.00;0.00;0.00;;0.00
0000;2025-03-30;FARMACIASAOJOAO04/06 94,52 Limitedecrédito;29950.00;0;0;0.00;0.00;FARMÁCIA;;56c27cefc41dc77788245ff4244f58eaa2a67c49;0.00;0.00;0.00;;0.00
0000;2025-05-02;FARMACIASAOJOAO03/06 82,35 Valorjuros;477.06;0;0;0.00;0.00;ENCARGOS;;fbb038ce2852a6c6a0ad7729418b6bda79b94ac2;0.00;0.00;0.00;;0.00
0000;2025-05-15;FARMACIASAOJOAO02/06 70,58 Valordaparcela;41.35;0;0;0.00;0.00;FARMÁCIA;;fce603ac617d92cfeba24201846f9c23ac6ab780;0.00;0.00;0.00;;0.00
0000;2025-05-17;AMAZONMARKETPLACE02/06 54,52 Valortotalapagar;992.40;0;0;0.00;0.00;DIVERSOS;;38798526f969a028ed097f5d2e1335da0d1c2015;0.00;0.00;0.00;;0.00
0000;2025-06-21;Mercado;-89.00;0;0;0.00;0.00;DIVERSOS;;3d87fe7d3f90fe2b29d02b26e2e72e5c64b71e21;0.00;0.00;0.00;;0.00
0000;2025-06-21;Mercado;-47.00;0;0;0.00;0.00;DIVERSOS;;eabfa468a93c4130d3bc6a4e3b3099553cd33d32;0.00;0.00;0.00;;0.00
